author,video_id
1143869,4
197536,6
1020438,2
627498,1
966218,301
551631,1
682508,8
638687,9
261714,2
157575,1
231774,7
1043770,1
369534,4
56531,16
224596,1
70206,1
846183,49
289909,1
1079357,2
625957,4
1181376,1
240202,2
51294,1
818525,27
954080,11
1266019,51
1179007,6
1237289,13
90194,1
1229291,1
835025,1
435989,1
443271,64
171519,9
529987,1
1130800,6
418563,10
956087,91
1128822,2
1147912,4
669775,7
417517,37
674191,10
153891,1
789710,6
939496,1
1275438,2
34979,1
226024,1
1061188,2
285185,1
540987,1
184607,120
744002,1
1004755,1
82710,1
925322,2
258070,2
1098751,1
308166,3
476686,1
573157,1
700063,6
85668,2
725179,2061
1002134,1
994583,1
572569,1
765873,1
436503,1
265674,17
1100427,2
52800,8
294297,37
1259017,1
624899,8
941363,1
79847,1
290531,92
236764,1
1026770,15
464384,3
730102,1
150492,1
1061296,12
55297,1
973894,21
251684,7
506805,1
846305,6
803561,42
944312,1
1058063,3
535324,1
231427,3
66989,1
962597,1
1145933,5
869359,194
1080693,5
408486,1
387692,1
1035775,1
215602,2
135117,3
545406,2
949718,94
530074,40
1128873,1
959519,1
466902,2
483296,2
767008,2
366789,1
140329,7
597405,3
1194841,1
711823,13
1168506,4
718906,7
254310,27
176760,1
394863,2
1154474,1
1184303,1
212739,14
193860,1
541256,2
750269,1
62024,11
1146428,12
168284,5
392773,1
1092664,1
856286,3
1255215,46
447346,1
1074577,2
107428,3
838131,15
799677,7
1064474,75
402620,8
1216454,1
549070,3
1280156,1
554554,1
706684,18
569981,13
869819,46
620378,2
235591,9
427646,1
673685,1
788490,2
285191,1
162196,2
529511,10
964997,1
907014,1
814322,2
1070268,68
1185732,1
1143190,1
206860,1
801675,44
114688,5
165695,1
1050791,1
452364,1
238804,4
398485,2
633768,1
259936,1
1066334,2
780643,2
657337,46
549216,1
768223,1
208994,1
568786,1
1193125,2
1005993,2
1111451,33
980778,1
1266358,6
1252651,7
1046829,6
300726,1
1119420,1
345072,14
448414,22
436740,9
674151,18
715207,14
495327,4
39680,11
153886,2
776901,47
565879,1
687882,1
372950,1
1244141,7
198386,4
857481,1
1242299,91
1256275,1
364799,1
628551,81
748269,4
409895,241
1225850,78
537019,1
896330,1
1080373,868
94535,2
336124,1
294196,1
75401,3
892230,2
747625,2
1094544,280
314046,4
927313,2
694900,1
1212975,1
881382,1
491287,2
237953,1
1137441,2
1266819,1
154572,2
1212784,2
1139146,12
508705,4
707140,5
33449,2
374762,2
1176603,1
742229,5
434411,5
315961,1
565943,1
754733,19
635798,4
78000,6
1017469,1
554780,289
154130,2
1007889,1
132819,3
580310,2
1129007,1
715045,8
568332,5
825890,1
965153,2
814662,3
1167249,6
583009,1
683943,5
1151116,1
637336,1
1208429,2
1050813,1
68842,1
666706,1
889837,2
229059,1
706703,1
364721,1
198579,59
595080,1
710307,9
438717,2
1222989,59
841444,1
770406,1
509937,2
644392,1
927939,1
505158,22
1221066,5
158866,1
669454,2
789385,1
318462,1
668883,37
786671,1
947295,2
162034,2
212007,4
729961,8
904559,1
745208,1
302663,3
440230,2
688067,30
1282042,4
788016,83
1195134,3
1279874,1
334717,8
776827,1
1245813,1
124652,7
709296,1
991426,1
1052704,1
1027032,2
964724,1
836723,3
511861,1
933465,4
1149263,1
667003,1
191228,9
509773,3
1056958,608
906355,14
78938,1
214164,4
989564,1
558921,2
864271,16
800384,2
1237994,2
643397,1
324161,19
843272,14
1278286,1
768411,1
512369,2
524644,3
1018886,1
753214,1
607169,59
833211,3
736709,3
682744,3
444787,4
436318,11
1188425,30
961857,7
1152638,5
445932,31
1002823,1
202730,2
949113,2
6203,6
899874,3
45983,2
1109928,41
51590,2
415559,2
714980,1
709150,1
1111191,1
554242,5
503309,8
1103332,1
299435,5
537298,6
1254120,7
1218730,1
358900,5
1006873,24
1159970,11
1272696,1
856982,1
1175033,1
360200,1457
1003640,2
302148,2
663681,2
787534,27
351840,10
950164,13
1044109,129
766058,2
322275,2
191968,2
176219,2
1038108,1
977389,2
702970,11
426166,2
686689,1
799292,11
366974,1
756769,17
902105,5
662021,1
1082136,2
978643,1
922921,2
122867,8
1049922,55
1183688,22
439226,7
964168,1
745052,23
473903,5
693032,2
1190332,7
966473,2
1072523,41
1031875,40
1063948,33
1219604,9
21579,11
518568,3
435571,87
1029361,1
1075017,36
393405,1
1272015,904
135315,36
411054,3
925155,2
691651,62
423687,4
841155,3
1135801,4
639826,1
1140467,1
1239103,2
174980,20
319915,2
531677,1
55590,25
316425,1
887886,23
207816,70
12579,2
93738,3
1043305,63
1140617,4
288141,80
699489,1
357404,1
376666,1
384164,16
548404,5
182165,3
766968,1
459866,14
495678,90
840013,5
1237744,3
209832,1
192087,6
676048,1
1211716,2
278637,2
899655,17
233404,54
752535,3
684253,2
591931,1
901964,4
1176149,3
942110,29
1099859,6
903243,1
106514,6
643233,10
830558,2
1277066,2
351644,19
96512,1
109875,2
517251,5
1210818,1
888885,4
625645,2
832062,3
1166910,1
554564,3
532777,2
892780,2
743136,274
1040193,12
783635,5
641345,1
265208,7
76408,5
292848,2
858123,4
661889,3
1109437,5
364489,28
781442,157
870277,1
827742,72
390573,4
480532,9
172676,2
455749,1
645813,4
1192059,4
74349,3
585057,1
61732,10
1145218,23
969723,1
594606,4
675303,2
507358,6
780061,1
1078197,41
601437,30
839445,1
731406,1
1168904,1
1241597,23
1029391,23
1031233,2
20539,20
1037979,9
710659,6
572824,2
1105129,3
667140,17
1178272,2
929948,1
949914,1
1057953,1
1077250,2
999462,2
1198602,3
1073535,2
1137419,12
982710,2
693957,5
610605,39
1169860,1
400429,5
1133375,24
1119868,47
336033,1
836396,3
105302,229
1098446,1
1184354,13
1048396,6
972107,47
278987,8
444514,1
188240,2
991985,2
941421,2
1020440,1
479133,5
1102622,2
771002,1
268744,4
1164205,2
725798,1058
548314,1
20074,1
878308,4
58907,1
399288,14
751406,47
1045970,6
865941,2
836372,1
686730,1
687404,2
182338,1
704033,1
1210449,25
977190,1
845514,14
205241,8
662549,1
432757,1
1010832,1
101812,268
296748,1
964068,3
803867,21
194806,15
1173629,1
1082457,1
779703,5
829863,1
431790,30
662983,3
1127712,1
502068,15
1098775,9
893732,45
1223379,13
974663,1
695866,2
126053,5
1058993,2
44697,3
122416,1
891628,60
926123,5
87217,2
1278810,3
593994,1
1216533,1
363348,1
102785,201
2357,1
1031588,10
797192,1
473346,1
540939,2
608703,1
467695,1
53539,1
262582,6
1244383,6
52245,4
1091255,1
335543,5
236219,60
754675,7
632281,1
933161,3
1225707,2
818125,1
1211465,3
922253,22
295661,2
867357,6
1087863,4
663185,1
331399,1
121437,3
838177,67
731578,2
64800,1
1225085,39
881864,2
269306,1
616156,80
1015316,1
1211904,5
580486,1
772590,2
914339,4
1235387,204
460946,3
597514,4
569596,1
1166665,10
1035107,32
833900,3
1078041,1
866889,38
161707,2
790430,2
1047019,6
848491,5
631919,1
303552,3
71728,37
1149161,9
471099,10
868007,1
209409,2
414864,1
41383,1
778530,8
501387,2
574599,1
893751,6
1168062,7
108214,1
653637,8
1003141,18
399800,2
122796,3
310630,2
1187962,5
392426,43
844112,1
538048,20
644645,17
59730,13
926723,1
536468,3
199589,1
459560,1
133392,3
146389,3
988963,5
802475,2
885211,4
769844,23
301941,230
950254,1
943816,3
645173,13
959479,48
768060,13
1223725,8
1095478,2
1147868,152
664501,18
574145,3
641141,5
1188618,7
34695,8
571551,3
939713,1
146416,8
1209313,1
169914,1
17611,4
1250251,2
878721,1
587275,6
593761,6
1249467,87
722353,3
504335,2
515143,9
555158,1
357763,1
967167,2
551727,4
296032,2
622150,1
992871,2
572297,1
807448,2
339200,15
621998,6
343410,3
102751,1
627727,3
832414,3
282208,2
1128834,3
140946,75
235589,28
916309,1
757968,12
1250526,3
853955,1
889732,2
1282966,6
167675,2
975035,1
531964,1
20642,39
7607,3
1239919,7
144765,1
330397,2
672310,1
731486,5
494066,12
737476,69
887286,1
460367,2
711347,6
954745,1
809884,15
75095,1
36389,1
643541,27
1082486,1
345193,189
781015,1
744155,1
251811,1
105699,1
303896,9
274666,3
470636,62
616259,3
101730,9
520766,4
1052773,1
1240991,23
507489,20
56183,2
483688,2
386961,1
1086536,2
529122,2
458325,7
845747,3
398572,2
947609,2
217408,2
746737,9
1254316,2
751839,100
434580,184
614754,4
1265819,1
1198627,20
1164227,1
738229,64
1220316,8
926116,14
321403,2
1232042,2
280688,1
343610,14
36653,17
396461,1
152801,1
362919,2
277190,1
50171,1
6782,1
226878,30
1142907,1
1085975,1
932580,1
511474,3
798223,55
741441,8
439374,1
50978,2
1009386,7
888896,2
936941,5
344964,1
438426,5
887885,1
804691,5
910255,100
651220,3
204872,1
1177797,1
23649,7
942380,242
877657,3
970612,668
1161478,1
758215,5
409464,1
967229,3
1094263,35
918372,1
941680,2
572402,25
58639,7
41155,25
338300,14
469467,1
867254,3
535113,1
223598,3
885901,2
1134679,2
313074,29
346199,147
1160805,7
81067,20
690430,1
645248,2
221735,1
791478,6
21350,281
249912,5
448435,1
366646,6
124887,1
1110816,9
716695,6
133357,1
273789,8
856672,1
387588,1
1191906,42
31354,1
1185642,16
561338,1
397987,42
1189787,1
71819,91
691272,6
116151,4
728254,3
235520,2
347246,3
533222,1
536065,4
645169,1
686857,7
504898,1
1268461,2
16580,3
140444,1
314650,19
191282,1
681094,1
939281,2
66598,2
798682,4
490215,1
244201,37
40059,1
968862,2
590736,1
691724,24
890275,1
65372,6
603787,3
849689,12
126889,48
646810,2
884644,1
889578,2
553251,2
469105,2
641293,1
761724,1
415318,12
318016,14
882913,9
245854,1
753522,2
611355,3
589352,1
931943,1
916945,11
609715,1
270301,10
158051,1
745915,150
161922,1
385289,47
399356,1
1127981,7
932961,3
53931,1
248205,1
768571,81
556993,2
48889,1
991354,2
639373,1
882047,1
129531,1
627661,1
750323,67
708714,48
721068,10
277294,1
830435,1
1028761,13
12060,2
924571,1
1250098,2
427812,1
914963,9
572350,1
528123,1
773844,1
298546,1
33658,1
1141342,1
1279303,3
862998,81
1260487,1
685396,16
1208541,2
108797,3
1234755,1
638091,21
399777,1
293674,2
1156391,1
696823,1
467082,2
772021,1
722722,2
1275623,101
1213686,133
655664,2
152779,1
684645,12
194014,1
782931,4
116249,1
1129471,2
609776,2
484904,2
325774,1
926061,9
711982,4
511526,3
1038693,1
886623,4
1037379,1
54309,1
254416,2
307294,14
305384,4
354766,3
926898,1
1051126,1
373746,37
1027181,2
146217,2
991046,1
667109,5
193929,1
1018592,1
118341,2
793875,9
968013,5
246458,2
91866,3
934333,1
1266641,1
771762,4
310165,2
612314,11
843038,5
628876,1
1139342,47
479335,5
374316,1
408613,3
204105,1
287673,2
1066372,2
956912,2
1122721,1
273642,1
564515,3
1188452,10
504970,1
1053233,4
618256,14
816067,4
470600,1
641387,169
302997,2
1122597,56
1093927,1
318522,1
111906,1
539571,1
22252,2
646060,43
803348,19
262600,262
162616,2
1119396,3
1009057,2
211450,1
175427,2
917173,1
953846,1
454049,3
126128,1
109863,2
425306,2
1055506,7
614264,1
1000671,33
607936,4
1142863,256
62937,5
111601,1
1210180,2
407934,237
461493,497
406957,3
264759,7
371229,1
1051055,1
433236,7
169085,1
1083306,4
1082434,2
724191,20
1076522,1
1176007,1
629216,3
420805,3
337792,1
1066600,4
254670,1
748929,5
247228,21
233552,9
1182171,8
143178,4
82955,2
683389,1
1946,1
1011582,71
622651,1
213000,1
356398,12
1284788,1
10895,3
690594,1
573711,2
388289,6
129168,22
426386,100
138559,5
832757,1
560749,7
925172,3
978984,1
1172709,45
1069274,6
33129,2
61026,1
743417,1
619603,6
165113,402
569816,97
153291,25
1004005,1
438988,40
506624,14
842881,1
1028861,6
890659,3
792683,1
549606,1
1200241,3
436559,7
623186,1
555982,10
164349,4
1076962,8
523935,66
173412,293
422423,1
179315,2
57562,75
725437,2
35793,8
1187848,6
101697,162
410905,5
334158,4
1071514,13
397434,1
951430,4
1044798,2
752426,5
522354,1
556163,1
702468,3
848103,1
809092,9
928583,31
1070745,1
507986,2
85192,1242
711996,4
1236705,1
945107,1
267054,3
158890,1
761815,4
649629,3
957107,1
44197,17
42446,4
111442,13
308178,1
1077705,2
25139,1
695561,3
163939,1
362772,10
841961,1
625398,36
222935,15
1170423,1
800460,35
800989,4
387667,3
629078,2
462557,6
1145950,1
365931,2
1279542,1
365975,12
947883,41
1169461,2
200902,5
175545,11
967539,1
316843,1
50249,1
229827,6
532340,1
96773,1
335580,4
57575,13
328757,3
1195687,30
747201,1
747640,8
5229,1
1009009,60
1983,1
494537,1
1183028,1
810256,8
996018,1
1131865,3
714724,2
976550,7
220861,1
479079,2
476823,101
775490,3
359337,1
347274,2
491620,2
1103115,4
549030,1
988721,1
1283913,2
780984,6
1191258,1
139464,1
1199536,8
229301,1
768683,2
365130,2
663765,3
843338,1
1247976,1
529270,2
320676,5
50062,2
461998,4
603213,1
858582,1
551042,41
225033,275
1143030,1
483558,7
298219,2
533745,237
1044618,10
488420,1
946912,65
1274348,2
1055831,1
447385,1
378323,6
87191,1
586347,1
397462,10
459552,2
127310,1
396538,12
832253,14
914808,13
1056542,1
952989,4
784757,1
631415,1
1169960,1
480970,2
74877,2
1165442,1
776724,4
1089516,1
1038714,1
74412,33
188978,3
331838,17
381660,3
962461,1
926800,3
423283,43
276754,54
817052,3
196458,1
195118,2
667393,2
275441,22
83994,6
1033814,20
374233,1
1176966,1
1007470,469
724602,40
426556,1
507500,6
660628,8
1104520,2
1089951,7
101994,8
667204,2
85960,7
859114,1
195849,9
915182,2
72258,12
908700,1
27752,6
700186,1
1038222,46
338968,6
768694,2
1245562,1
1188620,2
81815,1
366850,1
643736,3
85778,12
1001139,22
1017709,3
1147354,5
817474,1
568986,1
24362,1
672115,18
492533,2
953390,1
902103,1
802355,3
609935,1
399163,1
115010,1
114522,1
824700,1
1157157,1
413861,121
209200,3
301629,3
1062136,23
583914,31
643864,1
893144,9
1153966,13
911044,3
411079,1
509816,10
543340,459
1195210,1797
1147173,1
1054967,2
1058853,36
454933,2
774192,1
476476,1
1047870,5
997546,2
1042009,31
798161,2
143781,341
105972,9
1041945,2
882239,1
430968,2
1113872,37
622970,2
1049161,1
1147748,2
1069613,2
343385,22
359010,13
300907,6
1201356,6
138198,1
886370,1
1091640,2
1091857,12
976713,4
1065955,5
1196483,30
1078137,1
1277061,1
934502,9
319445,43
955768,19
596167,1
1228302,6
76667,3
168030,3
644475,14
283585,1
1212870,2
41791,5
764985,4
474807,12
748306,1
384685,1
651921,1
788588,1
154373,2
1255180,12
1269803,1
1157883,2
889231,1
895225,1
1246910,19
898442,1
790418,32
502753,26
1283524,2
1115975,1
770645,2
667251,63
449577,3
80132,17
1121300,80
472979,1
807220,12
53828,11
566167,2
281981,22
671554,2
26555,2
980790,1
266164,516
121243,17
400218,22
61619,124
55679,1
827086,1
207849,2
373797,13
356694,4014
877778,13
978985,5
445228,10
1179627,7
800167,4
69246,900
1057649,3
549283,1
1167895,1
1011945,18
824655,2
1166143,8
852879,1
26709,4
804937,5
418410,1
1173777,1
44935,5
1266724,4
586854,2
834015,1
503180,3
1025000,1
925071,4
457342,1
999952,1
114624,12
100111,1
1255871,1
602900,1
855304,15
1041912,1
400921,4
684405,3
1080428,1
316966,1
641023,9
1124277,4
848050,3
1277186,11
970055,1
1158198,1
205676,8
663895,1
171262,1
861342,1
107632,6
76964,10
287750,53
450042,2
39336,2
742273,4
352668,10
1076185,1
234069,1
646606,1
103130,4
811596,2
403521,2
430593,3
452027,24
73813,117
195072,2
154513,1
624450,2
733979,1
563181,2
892928,4
292632,1
1107042,1
1217307,5
962915,1
980325,1
937201,1
749332,8
1212880,94
246047,1
1145552,1
501646,1
1038746,1
379738,2
1284357,1
123218,2
922486,1
196476,1
596107,52
625483,3
1014527,7
718044,6
855110,14
281426,1
229452,1
1166565,6
717903,1
488412,1
1019957,4
526289,14
604719,1
973758,2
97843,9
491687,4
889292,32
1123536,1
697738,3
646339,1
756410,1
621151,6
719427,1
764113,1
917302,1
1028897,8
147613,10
275741,1
1231665,3
952503,3
557122,7
803356,3
356959,1
305031,17
73416,1
1029038,56
345608,1
1257774,11
845791,1
768541,1
957401,12
206430,1
607113,1
340017,2
363090,126
38339,3
614784,1
35637,1
123512,2
579148,16
1266610,5
1093400,113
952732,4
89565,15
269235,3
755549,5
991518,1
398793,8
718733,10
409606,7
679105,17
170821,4
29545,46
1207217,5
905094,11
37432,1
423744,2
244106,16
1093421,1
709475,1
369746,10
617923,1
942923,9
752690,1
881849,2
1212907,4
315803,2
1260004,2
1126120,4
658432,2
59959,1
279405,1
277361,1
1091230,1
1067016,7
114201,1
1118828,3
538964,1
1049083,1
1210385,1
722361,1
971552,5
387171,8
190773,4
519217,27
558796,1
159328,1
966828,4
48371,2
504296,1
1271663,2
1149688,1
1098301,1
503463,1
718957,17
971696,1
367921,4
630405,1
204844,147
535124,35
501364,58
1051596,2
521450,2
802912,2
42099,8
504829,431
1023505,18
1099506,1
327624,9
1082090,4
314095,1
1014968,46
1132362,1
216915,1
1157271,2
395238,30
894558,6
320593,124
766180,1
693488,32
642442,1
622475,1
873282,25
581225,1
1181439,1182
961598,1
213971,26
263317,2
258075,1
340133,1
297431,2
1082497,1
807407,3
915112,16
689845,1
471052,21
220093,86
475044,2
882379,5
481752,1
366922,23
1208681,57
1083574,1
306122,1
403933,5
702190,1
264021,1
497259,8
405261,4
551865,1
620923,3
110823,1
1281932,29
1179570,78
11913,2
718227,15
16858,1
890804,2
133277,1
1188142,1
270139,1
348919,9
1129224,3
41925,1
981889,2
200717,1
360277,30
235306,3
466286,17
1231939,1
570633,13
711697,1
1182943,43
1226485,19
1200480,14
975015,63
536351,10
737658,1
389103,1
974410,2
99479,26
328612,1
375242,1
918847,1
44183,2
1270140,1
1029755,3
362129,126
1128446,1
397882,10
1080425,1
856241,1
79050,21
538889,1
1163070,97
543896,7
693503,1
940557,2311
1277794,8
1265574,2
1017572,4
1034261,31
304703,5
513461,21
426529,12
80706,1
187251,1
977508,3
405888,13
141917,1
806247,2
901279,1
383687,2
632910,4
865786,52
1097633,8
813530,1
701821,3
153566,11
1050771,2
725551,2
498550,2
817731,2
53243,1
771343,1
561248,6
257500,1
971450,1
1222732,3
327390,13
1051643,3
479670,3
961323,2
389168,1
141807,8
463546,2
688980,3
16039,2
694011,96
786222,7
482518,1
250139,3
890661,36
882095,28
1110605,1
641842,1157
1260599,90
1064570,51
186700,35
1284376,3
556888,2
352886,21
552026,2
79576,10
748639,1
84570,45
421172,1
118862,1
293945,1
137630,1
88746,1
705787,2
877542,5
575843,6
495946,1
423428,5
791325,1
385668,2
458387,1
1104012,46
868939,1
8235,1
873909,18
310998,5
783027,2
145063,2
834576,1
341897,2
312302,1
1187174,1
837702,1
726632,51
744009,2
836846,1
716109,1
210412,6
232539,1
175178,9
848363,49
546609,11
460538,1
853775,1
885040,2
483271,1
623356,3
619743,4
1205164,2
712175,7
853331,103
478761,16
923164,7
1138203,33
86818,2
478223,9
554885,1
1129082,227
982434,8
594903,1
81578,1
1188973,1
899402,1
1028324,12
1112177,1
1196607,1
921,1
928174,2
826444,2
68274,2
498818,1
402727,3
765612,9
674029,34
1149463,4
1229967,1
5816,23
191224,1
867252,5
795506,3
307900,1
516084,1
247396,1
1216030,2
1110792,3
960773,4
811155,1
1080024,1
1067740,15
1171030,5
219227,1
858995,6
451003,1
2856,4
77691,1
433574,3
131527,1
178457,1
1274522,2
642702,6
506654,2
747385,15
814106,1
863050,1
1171847,1
739468,1
1098323,223
986376,1
791182,1
328474,2
464491,4
714897,6
376347,5
410435,1
717510,6
791068,1
131656,82
1235445,4
1041168,25
577922,1
954198,6
686232,22
457455,1
1179816,1
682671,3
391304,1
272823,1
1267649,5
65428,7
192780,3
123760,4
1031020,1
314721,1
243015,19
957549,1
786372,2
512662,2
372784,1
112131,1
637189,1
1018245,1
911259,4
646351,4
354258,2
945402,8
827304,2
781326,1
1027908,1
450404,1
3996,6
1134075,9
558388,2
122389,2
1203401,7
1236465,3
302218,8
881195,2
703159,1
1042836,3
790795,1
737809,4
79019,14
799866,2
388302,1
522603,3
1060560,3
642304,2
1183255,3
245234,2
488607,1
41263,90
840356,5
333109,2
208662,14
59679,1
300203,1
507044,1
341404,1
879979,1
458031,1
822386,9
369080,6
531594,19
789519,3
913316,11
1072681,2
797817,1
80012,36
453545,2
76516,8
773528,1
1193708,6
142636,274
1076027,1
262228,57
448773,5
619370,6
1097699,56
135677,1
143613,4
9419,1
526158,2
833047,14
55172,3
1034683,1
194797,3
1137393,36
672319,4
874363,11
549536,5
1220930,12
208860,17
672730,3
1088000,1
326085,1
723624,24
1107719,2
250305,44
1172637,50
1126596,73
210320,1
324194,4
326246,1
501134,3
1033856,1
776620,31
801828,1
758027,20
938588,4
852415,1
972486,1
717180,3
581592,1
152426,107
530403,1
671473,39
819429,5
160424,125
1005282,1
640524,9
428234,1
497667,2
743976,1
373767,8
165370,1
696859,1
94543,1
987979,42
167677,2
477786,20
740911,2
858233,10
423540,38
918788,1
410194,1
867804,70
946111,4
613042,2
827120,45
517532,1
725845,1
915294,14
590997,18
811879,3
648602,1
556564,17
545802,1
545633,6
162992,30
115146,2
437322,21
1236973,1
447597,1
108610,1
675323,9
992141,2
602944,9
152015,1
1210725,3
1283007,4
943292,1
636918,2
378264,7
1035013,16
927001,1
567637,3
54098,2
346830,3
343263,3
1271422,4
1042939,1
1194010,10
870109,1
821468,1
1231817,1
1008269,1
109729,1
1021367,5
1137669,9
520612,7
973209,16
82280,5
690158,23
1243514,1
1001586,2
1188161,3
1101302,3
303496,21
63384,31
9762,8
647398,2
59475,4
944074,5
269093,2
217463,1
811466,1
164957,2
1125765,5
1113636,1
404592,2
112140,6
1071799,8
908394,2
431117,1
100323,1
357543,249
171730,1
572839,3
455120,1
1133824,1
697633,2
833928,20
169198,2
876507,1
775283,2
174048,1
690944,2
978871,1
324582,3
856381,1
671669,2
1060785,1
422504,4
813483,1
453058,1
518295,1
929438,1
1130671,1
978121,2
413544,6
410102,1
1199336,1
388484,2
237968,37
404472,1
774949,1
661870,7
893344,2
1279906,2
228062,1
197233,93
840046,1
1129319,1
423758,15
1015495,1
914148,5
520868,2
1160039,2
536726,1
289783,1
142398,1
1054169,1
777421,1
275111,1
1180752,1
754009,16
835306,25
923627,1
120676,1
467904,35
490758,1
224813,1
1126501,7
544254,2
513969,6
255042,1
658231,1
1070337,5
254481,1
226456,1
407270,1
291986,4
709430,37
869141,1
1262997,1
221088,1
885365,2
540273,8
1049066,1
939809,90
1212909,1
351809,5
578300,439
948939,4
991657,8
185299,4
1181778,2
140405,58
140039,2
585563,117
182492,6
794572,5
1224665,1
101564,3
881609,1
933509,5
1166734,1
1189769,1
466840,1
1144416,14
55108,1
871888,3
915938,3
900562,1
1051271,1
96736,1
159565,1
454195,3
1262311,1
981324,2
1250020,6
909127,1
1012181,108
1274529,16
948567,1
1172614,1
1202116,1
1152065,15
869946,1
918459,1
110569,108
1179052,5
403308,49
1058451,3
1185490,32
447803,1
14357,12
784123,3
32067,2
1232127,2
836144,107
1017653,1
558063,2
726218,4
1102196,5
392350,1
76729,5
76321,4
111447,1
1116103,30
636153,1
167907,7
84311,50
670311,6
1208357,54
184134,18
660361,4
1155911,1
998467,1
720582,81
232451,11
286732,1
932465,1
1088282,53
802099,3
1225116,5
53265,2
55562,1
876451,1
871892,1
19073,17
278058,53
591010,7
756026,1
750791,1
1015644,1
528768,25
220549,1
652776,2
161322,10
1003944,1
1042620,9
263048,10
404895,144
1135422,1
1113285,9
675740,2
583960,1
478686,2
762069,1
3798,1
1238183,2
621040,10
656732,29
1112720,1
337351,28
962346,3
1247418,1
573355,7
418372,11
738105,1
271724,1
1224879,1
1250763,263
162642,1
138573,1
1153177,16
529215,3
513570,92
202415,1
895047,14
551687,11
484111,5
243569,1
241034,1
1084377,7
807086,135
1120761,26
1042024,2
457078,2
986471,5
467411,1
1108047,4
1264708,1
1244884,23
1255273,3
497283,1
496503,58
193245,1
954718,1
33317,8
667450,14
434796,23
204206,8
1016608,1
673815,178
726264,2
766875,1
520774,13
355557,1
286021,2
1229677,1
49474,96
272635,41
335905,2
247125,6
794193,15
296250,27
497678,14
898042,4
150239,2
611853,7
130727,2
724303,3
503874,2
885713,28
726364,1
705563,5
1014758,4
387644,7
210575,5
148546,3
739953,11
841327,1
2332,20
329041,2
273338,258
765456,1
299658,1
541922,24
315402,4
1023354,9
595380,1
476379,85
949549,4
814972,1
370544,1
29958,1
626578,4
897309,1
142684,12
549207,62
863728,1
676124,9
335651,1
571906,4
829517,1
17000,1
434591,1
1057392,3
229897,135
955860,1
1026462,20
1014403,4
371207,3
532621,5
590094,4
11545,1
587226,1
265526,1
489979,4
600907,8
31730,16
817097,4
954366,20
796710,20
690262,7
369983,1
631047,1
812026,1
1266007,3
326879,1
579355,12
1101571,1
1184444,1
30958,2085
611410,6
738398,1
1246971,1
705153,2
309678,17
813390,3
590229,4
553561,11
715091,4
1191481,2
783681,49
555030,13
1121990,3
708607,3
570930,1
935986,2
1233977,3
220539,3
744183,1
480950,8
1024424,4
1003036,2
1182266,1
389778,39
215889,209
297511,1
691647,1572
1086814,47
1254872,16
137966,24
1249568,798
1033246,1
290843,7
36311,3
579785,1
884727,1
11266,1
22187,28
608967,10
975551,1
1056623,16
492456,2
193281,2
699535,2
1106767,32
306201,1
672720,2
981954,4
671726,275
95398,4
747699,39
271900,1
724841,1
910434,1
368845,1
357290,310
901364,1
792758,9
609700,4
1019124,3
835893,22
826496,4
1041387,1
878286,1
346015,1
585652,1
848188,1
965486,1
377525,4
691328,1
879072,2
1115648,1
183046,1
435630,1
282101,1
507732,1
455426,2
841090,17
450924,3
156292,665
434924,3
1182351,2
1181803,1
552349,14
255016,14
1246279,1
1200525,265
997037,1
414784,46
484696,3
193971,2
787829,2
952037,3
1257345,1
881933,281
934682,1635
116524,2
269480,12
190554,13
326058,2
527943,2
1102401,5
1236527,5
558611,4
77839,9
471357,13
91322,1
916596,3
860977,4
971823,1
734284,1
886295,9
352701,2
1174431,2
295556,5
1258629,1
928711,31
496188,2
1121201,15
537749,7
487294,4
459592,1
504769,2
42085,1
1040109,2
81904,1
118100,1
1057760,2
431281,7
4532,1
1166264,14
312206,2
798007,1
252180,6
994021,3
152744,9
580494,1
423802,6
1174291,8
983950,3
1156767,2
866099,15
656547,1
800502,31
434816,1
420956,34
77119,30
795421,1
367524,4
306319,1
379331,3
1115986,1
159500,5
299826,4
1188159,2
1195703,4
777235,2
608510,2
481066,1
720851,1
1024646,11
764799,2
1004999,6
831556,4
492886,22
395653,2
1253288,3
356922,1
452803,1
487566,2
1089512,2
839924,3
830067,2
622702,34
1110646,15
926701,430
907918,3
667342,2
549337,32
764062,3
734146,11
247097,1
1120143,10
838600,1
445446,3
382630,1
239611,3
514846,1
996229,2
26916,4
1226140,4
452524,1
379632,2
1211573,1
180379,7
1070385,1
641202,1
1272835,2
113171,1
667517,678
509589,2
381640,60
362460,3
126259,11
850401,43
70350,1
268728,1
961373,3
1261903,2
702644,7
313228,2
463864,14
939885,20
1163313,31
13708,1
1074600,10
495074,1
791696,1
380553,5
178082,33
21455,1
833059,3
247501,9
806108,1
721504,2
254970,1
961105,1
588777,2
239042,2
849414,2
1007887,1
1116916,2
836454,2
1239748,28
402391,129
361402,46
1236581,1
1178695,1
780887,7
793105,1
1111121,8
609959,2
1077233,4
91755,1
154645,3
717952,20
1176598,1
813696,181
364528,1
10132,15
568115,26
180544,5
908035,1
541171,1
1049214,14
1137589,1
663432,4
775901,1
487868,68
62756,1
310917,72
390798,1
329934,13
536273,13
297340,78
601100,5
68666,1
156642,1
141798,1
473477,1
591885,1
676146,2
279593,1
1045931,1
273212,13
